Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134
270730505000007;1;575;567;204;31;130;81;14;6;6;3;63;1;8;0;22;1;0;0;0;0;5;8;0;0;1;0;1;1;0;3;1;0;0;1;11;4;7;7;12;12;14;9;15;12;10;15;9;8;15;11;16;11;16;7;9;13;9;7;16;13;14;10;7;15;6;6;7;6;7;4;6;5;7;5;4;10;10;3;10;4;6;5;4;6;7;6;5;2;5;2;2;4;3;9;7;4;2;3;6;5;0;4;1;0;1;0;5;1;5;1;3;4;4;2;2;0;2;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
270730505000008;1;550;550;180;39;129;79;10;6;3;1;80;1;12;0;9;0;1;0;0;0;0;7;0;2;0;0;0;1;2;1;0;1;0;0;4;9;12;7;6;4;9;10;7;13;15;7;11;18;9;8;25;13;12;9;10;11;13;9;12;12;8;5;6;12;12;8;7;5;5;6;7;11;3;14;6;5;8;6;11;7;8;4;7;7;4;11;5;8;0;1;1;2;4;2;4;3;3;2;3;2;2;3;4;5;3;0;2;0;2;2;3;0;4;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0
270730505000009;1;782;779;245;64;240;100;18;9;2;2;65;3;14;0;18;2;0;0;0;0;0;10;0;3;1;0;0;1;0;0;2;1;2;0;14;16;17;21;8;22;22;13;22;16;20;18;17;16;12;20;18;27;20;17;12;16;8;18;13;16;13;11;10;13;15;12;9;15;10;7;11;5;5;7;13;12;9;12;11;4;10;5;5;8;1;5;4;7;3;6;3;3;3;3;2;7;4;3;0;1;1;2;2;4;5;5;3;4;3;1;4;1;2;0;2;2;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
270730505000010;1;485;485;177;13;151;63;7;7;1;0;39;4;7;0;15;0;1;0;0;0;0;10;2;0;1;0;0;1;1;0;0;1;3;1;5;9;11;7;8;10;8;11;10;9;13;11;8;11;9;10;12;11;7;6;9;13;15;10;9;6;8;11;12;11;10;8;4;6;6;6;3;7;8;7;7;5;7;3;3;8;1;6;4;6;4;6;2;4;4;2;3;1;4;0;3;1;4;3;3;0;3;1;0;2;1;0;1;3;4;1;1;1;0;0;1;1;1;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
270730505000011;1;699;699;239;35;232;80;18;5;3;2;64;1;7;0;7;0;6;0;0;0;0;10;1;0;1;3;1;0;1;0;0;1;0;2;15;13;18;16;23;16;13;19;19;21;24;21;18;26;15;22;12;15;4;10;12;15;12;10;15;9;9;11;7;5;10;8;13;14;12;6;10;4;9;6;16;5;7;8;7;7;8;6;5;1;5;4;5;7;3;5;2;7;4;1;1;2;1;1;0;1;0;3;2;3;1;3;3;2;3;0;1;2;1;2;0;3;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0
270730505000012;1;562;562;189;24;186;56;21;3;4;0;55;0;7;0;16;0;1;0;0;0;0;11;2;3;1;0;0;2;0;0;1;2;0;0;9;3;8;18;16;19;15;21;15;13;9;19;14;19;21;12;17;10;14;8;12;7;11;7;4;7;7;7;6;8;11;12;9;8;6;9;5;5;10;4;7;5;10;10;2;6;4;1;5;6;5;3;2;3;4;5;1;3;1;1;3;2;3;0;0;2;1;3;3;2;1;4;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270730505000013;8;139;139;48;0;50;19;3;1;0;0;13;0;0;0;4;0;1;0;0;0;0;8;0;1;0;2;0;0;0;1;1;0;3;0;4;6;3;2;3;5;4;1;3;4;1;6;8;5;4;3;2;3;2;3;0;1;2;4;1;1;4;1;1;1;2;0;3;2;2;2;3;1;2;4;1;0;1;0;1;1;1;0;0;2;1;1;2;1;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270730505000014;8;276;272;120;11;79;20;18;1;3;1;17;0;1;0;2;2;1;0;0;0;0;8;0;0;0;1;1;1;1;1;0;0;2;1;6;4;7;8;5;12;6;9;9;7;9;5;3;2;5;3;4;3;6;4;2;5;4;3;2;2;8;8;2;2;4;7;4;5;4;2;6;4;7;2;3;2;3;2;2;5;0;1;1;1;2;4;2;0;1;3;2;5;4;1;2;0;2;2;3;0;1;1;0;2;2;2;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
270730505000016;8;224;223;85;0;107;13;0;1;0;0;12;0;2;1;2;0;0;0;0;0;1;5;3;0;0;0;0;0;1;0;1;0;0;0;3;6;4;6;7;6;8;7;5;9;13;9;4;6;5;6;2;5;3;2;3;3;5;2;5;7;4;2;2;3;2;3;4;6;7;1;1;3;3;0;2;2;0;3;0;2;0;1;0;1;2;0;2;2;1;0;2;1;0;2;1;2;0;0;2;2;0;0;0;2;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
270730505000017;8;229;228;79;10;76;21;2;2;2;0;27;0;1;0;7;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;5;5;5;8;4;4;5;6;8;7;7;10;5;8;8;8;7;6;3;2;4;1;2;2;4;3;1;1;1;3;3;1;2;3;2;2;2;3;4;2;3;2;3;2;3;3;2;1;1;2;2;1;0;0;1;0;4;4;4;1;0;3;4;0;1;0;1;2;3;2;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270730505000018;6;481;481;188;7;195;28;16;3;2;0;18;0;6;0;18;0;0;0;0;0;0;9;0;2;0;0;1;0;0;1;2;1;1;1;8;12;15;6;11;15;12;7;15;16;12;19;12;9;11;16;13;15;4;7;8;15;6;7;10;6;10;7;8;9;11;4;8;11;5;4;10;8;8;9;1;6;7;7;5;1;9;3;2;3;2;1;2;7;0;3;2;1;0;2;3;1;0;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270730505000019;8;138;138;56;1;38;17;4;2;0;0;15;0;2;0;0;0;1;0;2;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;3;2;1;3;2;7;4;2;4;1;1;1;1;3;1;5;3;3;3;3;6;3;4;0;1;1;3;1;1;5;1;1;2;4;2;0;1;4;0;0;2;2;0;4;0;1;0;1;1;0;2;0;4;2;1;3;1;1;1;2;0;0;1;3;1;4;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270730505000020;5;216;201;81;4;71;27;7;2;1;0;21;0;1;0;0;0;1;0;0;0;0;3;0;0;1;0;0;0;0;0;0;1;1;0;3;4;5;6;2;2;6;2;10;9;8;5;8;5;9;8;5;6;8;1;4;4;2;2;2;3;4;4;1;4;3;5;3;1;1;7;4;2;3;3;1;1;1;4;1;0;3;2;2;3;1;3;0;1;2;2;1;0;0;1;0;1;2;1;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
270730505000021;8;320;304;140;6;102;29;11;1;1;0;18;0;3;0;5;1;3;0;0;0;0;5;0;0;2;0;2;0;1;0;0;0;0;0;5;7;10;2;6;6;6;8;6;6;7;8;8;12;8;4;9;10;5;8;6;8;6;2;8;10;7;4;3;9;4;3;2;2;1;3;5;4;0;3;1;8;6;4;1;3;3;1;2;1;2;3;4;3;4;4;2;3;2;1;0;4;2;1;3;0;1;2;3;4;1;1;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270730505000022;8;76;76;33;2;28;4;4;0;1;0;2;0;0;0;1;1;0;0;0;0;0;3;0;0;0;0;1;0;1;1;0;0;0;0;3;2;2;2;3;2;1;2;4;1;3;2;1;2;1;0;2;0;1;2;0;3;0;1;3;2;0;1;0;0;2;0;2;1;1;2;4;0;1;0;1;0;0;1;0;1;0;0;1;1;1;3;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
270730505000023;8;157;157;69;3;50;9;5;0;1;0;14;2;2;0;2;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;1;3;4;3;5;5;6;4;3;3;4;7;4;3;3;5;7;1;1;3;3;2;3;3;4;1;0;2;5;1;1;2;3;2;1;2;3;0;2;2;1;1;1;0;2;1;3;2;3;0;0;0;1;2;2;1;0;2;0;3;2;1;0;0;0;1;1;1;0;1;1;1;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270730505000024;8;404;404;158;3;148;31;17;3;2;1;35;1;1;1;3;0;0;0;0;0;0;7;0;1;0;0;0;1;1;2;0;0;1;1;9;11;10;8;6;7;9;13;11;14;5;12;3;10;10;13;10;10;8;2;6;4;6;10;7;3;12;5;11;7;9;2;6;4;10;3;4;5;1;7;5;8;3;5;3;2;2;2;5;2;1;3;2;2;3;1;3;3;1;2;4;3;1;1;2;0;3;0;1;4;2;3;1;2;1;1;0;0;1;0;0;0;2;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
270730505000025;5;186;186;68;1;55;38;11;0;0;0;9;1;0;0;3;0;0;0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;1;0;4;0;5;8;1;0;3;6;7;5;5;3;6;4;9;5;3;5;5;6;4;3;2;0;3;6;0;2;2;1;1;7;3;2;1;2;4;3;4;0;0;4;0;0;4;3;2;0;3;0;1;3;2;2;3;0;1;0;0;0;1;0;0;1;0;2;2;0;1;1;2;0;0;0;1;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270730505000026;5;46;43;15;2;15;6;2;1;0;0;4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;1;2;1;4;1;3;2;0;2;0;3;2;0;1;1;0;0;1;0;1;0;0;0;2;0;0;0;0;1;0;1;2;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270730505000027;1;658;658;88;182;179;76;5;5;27;1;31;0;36;3;25;0;0;0;0;0;0;9;0;0;1;1;1;1;2;0;1;0;1;1;5;14;13;20;15;22;10;15;24;19;13;12;17;14;11;14;14;6;6;7;12;5;10;15;16;19;16;15;19;9;6;12;12;13;10;10;12;11;5;8;9;10;5;10;8;8;8;6;7;2;4;2;5;3;3;5;1;4;2;2;3;4;2;3;1;3;0;3;1;3;2;0;2;0;0;0;0;1;4;0;1;2;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
270730505000028;1;374;373;146;10;91;58;9;2;3;1;34;3;3;0;9;3;2;0;0;0;0;7;1;1;0;0;0;0;1;0;0;3;0;1;3;6;6;6;7;9;7;3;14;9;7;6;4;14;9;10;10;9;5;8;7;4;6;0;3;5;13;7;2;6;5;6;9;9;4;2;3;7;4;8;6;6;6;4;7;4;4;2;4;3;0;3;2;6;3;6;1;1;3;4;1;2;2;1;1;1;0;2;1;2;1;1;0;4;1;3;1;2;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
270730505000029;1;578;578;165;52;172;78;14;10;7;1;53;1;10;0;12;3;0;0;0;0;0;8;0;0;0;0;1;2;3;1;0;0;1;0;11;12;10;9;12;9;20;22;16;11;18;14;21;15;17;26;13;11;4;12;8;10;14;10;9;12;4;9;13;12;4;10;12;8;4;11;4;4;10;6;5;5;4;3;0;4;7;1;2;5;3;3;3;7;3;3;2;5;2;4;3;3;1;0;2;3;4;1;2;6;1;0;1;3;1;1;0;2;0;2;0;1;0;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
270730505000030;1;378;376;137;10;98;53;27;3;2;2;34;0;7;0;5;0;0;0;0;0;0;8;2;0;0;1;2;0;0;0;0;0;1;2;11;11;6;7;9;12;9;19;16;17;8;11;12;11;10;6;7;4;4;5;5;4;8;6;6;6;3;4;3;6;6;6;6;5;7;10;2;5;2;4;2;7;1;3;3;1;3;1;5;0;3;3;2;0;2;2;2;6;3;0;1;2;2;0;0;2;0;1;1;2;1;0;1;0;2;1;3;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270730505000031;1;359;359;106;25;153;47;0;0;2;0;19;0;1;0;6;0;0;0;0;0;0;7;1;1;1;1;2;0;0;0;0;0;1;0;9;7;7;20;13;13;17;13;14;11;12;7;8;10;6;3;5;7;8;4;6;5;2;7;7;7;4;6;7;7;4;5;4;5;5;5;7;1;5;3;1;4;0;3;5;0;4;2;5;4;1;4;0;2;2;1;3;1;1;3;2;1;1;1;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270740405000001;1;299;299;100;25;69;56;0;3;0;0;39;2;3;0;1;0;1;0;0;0;0;4;0;0;1;0;0;1;0;0;2;0;0;0;4;6;7;4;4;4;2;8;6;7;6;6;7;6;4;4;10;3;4;10;6;8;3;8;5;9;7;9;5;4;8;6;3;5;5;1;7;1;4;4;3;5;4;4;3;2;4;3;1;5;3;1;1;0;2;0;1;2;2;1;1;1;2;1;2;1;1;1;2;3;1;1;1;2;2;1;1;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270740405000002;1;571;570;217;32;135;86;12;5;1;0;44;5;16;0;14;0;2;0;1;0;0;13;2;1;2;0;3;1;1;1;1;1;0;0;6;9;13;10;7;8;8;12;9;11;6;7;11;12;7;9;12;7;7;19;13;14;14;10;12;15;11;12;15;9;8;8;11;8;10;5;3;10;13;9;6;7;5;6;8;2;7;3;6;6;10;4;9;6;4;6;2;3;5;1;6;4;4;5;4;2;0;2;1;1;2;3;4;3;0;1;0;0;0;1;1;1;0;0;1;2;1;0;1;0;1;1;0;0;0;0;0;0;0;0
270740405000003;1;840;840;259;71;232;127;18;16;7;0;82;2;10;0;13;1;2;0;0;0;0;23;0;3;2;2;2;0;4;2;4;0;1;3;16;23;12;16;17;9;17;22;23;27;18;16;21;14;18;16;15;17;16;12;15;13;11;13;16;14;19;15;12;20;14;15;16;19;9;7;10;9;9;13;7;13;15;5;7;5;8;6;4;8;1;11;7;11;6;10;4;6;2;7;5;2;9;4;4;2;0;3;1;2;2;3;2;0;2;1;3;2;4;0;1;0;0;1;0;1;1;0;0;2;0;0;0;1;1;0;1;0;0;0
270740405000004;4;469;466;192;33;118;58;9;6;1;2;40;1;3;0;5;1;0;0;0;0;0;5;1;0;1;0;0;2;0;1;0;0;0;0;7;8;9;8;9;5;10;10;9;10;11;16;8;9;7;11;7;7;4;6;4;8;9;10;11;15;10;5;11;9;10;9;5;6;4;4;7;3;4;7;8;7;5;4;7;6;8;5;6;7;2;7;3;5;3;4;4;2;4;4;4;4;0;5;2;2;1;1;3;3;1;1;2;2;0;0;1;2;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
270740405000005;8;363;333;135;11;137;28;14;3;0;0;21;0;7;0;4;0;3;0;0;0;0;10;0;2;0;1;0;0;2;1;2;1;0;1;10;4;5;11;6;12;8;8;8;11;8;5;6;8;6;4;11;8;9;10;6;9;6;6;9;8;4;10;10;2;2;0;6;4;3;4;1;4;4;5;4;6;4;7;8;2;4;4;2;6;0;6;3;3;1;3;6;2;5;1;1;0;3;0;0;1;1;0;0;2;0;1;1;0;0;0;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270740405000006;8;241;238;111;8;86;12;3;0;1;1;6;0;2;0;9;0;2;0;0;0;0;8;0;1;2;0;0;0;0;1;1;2;1;0;3;6;4;7;3;4;8;7;8;5;1;8;3;3;6;4;10;4;5;5;3;4;2;3;5;3;6;2;4;7;2;6;2;5;3;2;0;3;2;4;1;3;4;4;5;0;3;2;1;2;1;2;2;0;3;3;0;0;1;1;1;1;3;0;5;1;2;0;1;2;0;1;2;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270740405000007;8;330;318;130;3;126;16;11;2;0;1;20;0;2;0;16;0;2;0;0;0;1;5;1;0;0;1;0;1;0;1;0;0;1;0;7;2;4;8;13;7;8;6;11;6;6;9;6;4;5;10;7;12;9;4;9;4;8;9;8;5;6;6;8;4;5;5;3;6;4;4;2;3;4;1;2;4;0;2;0;6;2;5;2;3;0;7;5;1;3;2;2;6;2;2;0;5;1;2;1;2;2;0;1;2;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270740405000008;8;140;140;52;3;49;12;4;1;0;0;7;0;6;0;6;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1;3;5;3;3;2;8;3;5;5;6;4;3;2;3;3;4;3;0;2;2;2;1;0;0;1;3;0;4;1;4;2;3;2;4;3;4;3;1;1;0;1;2;1;2;1;0;2;0;0;0;3;2;0;2;1;1;1;0;1;0;0;1;2;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270740405000009;8;179;173;74;5;60;6;6;0;0;1;24;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;4;2;3;5;2;3;4;8;5;3;2;6;5;4;2;5;5;4;5;1;3;6;4;4;2;2;4;3;1;3;2;2;1;4;3;4;0;2;1;3;2;1;1;2;1;3;1;3;1;1;2;2;2;0;2;0;1;1;1;1;1;0;1;3;1;1;1;2;2;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
270740405000010;8;25;24;12;0;7;1;2;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;1;0;0;1;1;1;1;1;1;0;1;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270740405000011;5;11;11;6;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270740410000001;1;626;624;216;55;160;89;19;8;3;0;49;0;8;0;18;0;0;0;0;0;1;15;3;0;1;1;1;0;0;1;3;1;2;2;7;9;14;9;11;13;8;20;28;12;18;13;15;11;18;12;11;12;6;12;13;12;12;6;7;17;11;12;13;12;7;11;14;9;11;9;12;5;8;8;4;5;11;6;5;4;3;5;3;7;3;5;3;5;1;6;3;4;3;4;6;2;2;2;3;3;4;1;2;0;2;1;2;2;1;3;2;3;1;4;2;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
270740410000002;8;176;176;81;3;57;13;7;0;0;0;8;0;3;0;2;0;1;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;6;4;4;6;6;1;5;3;7;2;2;3;5;3;4;4;4;5;2;3;0;3;2;0;2;1;2;4;1;4;3;0;2;1;2;2;1;4;1;2;2;3;1;6;0;4;0;1;6;2;5;4;0;2;0;3;1;1;2;4;2;0;1;1;1;0;0;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
270750305000002;1;460;448;134;65;128;81;10;3;2;1;31;1;3;0;0;0;1;0;0;0;0;12;0;3;1;0;0;1;3;0;1;1;2;0;11;10;12;10;11;6;12;8;12;11;11;12;9;10;8;12;8;7;15;11;8;8;3;13;8;9;7;11;10;7;7;8;12;8;8;6;7;3;5;5;4;3;4;4;2;4;4;5;4;7;5;2;0;1;4;0;2;3;1;2;0;2;2;1;0;2;2;1;2;1;2;0;4;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
270750305000003;1;557;557;174;59;165;67;23;8;3;0;41;2;4;0;9;2;0;0;0;0;0;7;0;1;1;1;0;0;0;1;0;2;0;1;11;16;13;9;7;13;11;9;10;11;15;9;13;12;18;13;8;13;8;9;12;10;11;13;10;4;13;9;7;5;5;9;17;9;7;6;11;6;7;12;6;8;8;4;3;6;5;1;4;6;5;5;3;4;2;3;9;3;4;6;3;1;2;2;3;2;3;5;2;1;2;1;1;2;1;1;0;2;2;0;2;1;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0
270750305000004;1;399;398;158;8;105;73;4;5;1;0;33;0;5;0;4;0;0;0;0;2;0;5;0;0;2;1;1;1;0;0;0;0;0;0;3;7;5;6;3;7;7;6;10;11;9;3;8;8;6;9;10;4;4;13;12;5;8;6;6;2;6;9;7;10;7;4;8;3;6;2;8;6;8;4;6;4;4;8;3;6;4;4;4;4;2;4;5;4;7;1;6;3;0;5;2;5;4;2;1;3;1;3;2;4;1;3;1;1;2;2;0;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
270750305000006;8;6;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
270750305000007;4;843;843;246;41;325;119;23;14;0;0;56;0;10;0;9;0;0;0;0;0;0;20;0;2;1;1;2;1;0;2;4;0;2;5;15;20;18;18;21;14;23;20;26;22;23;26;17;23;26;21;17;21;20;17;11;23;20;16;12;24;17;6;17;16;13;12;11;14;6;12;11;7;11;10;6;8;5;9;7;10;7;4;3;4;4;8;6;2;2;2;3;4;4;2;4;8;0;3;3;2;1;0;1;1;2;2;1;3;3;3;2;0;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
270750305000008;8;184;183;70;16;59;17;4;0;4;0;3;0;5;0;4;0;1;0;0;0;1;2;0;0;0;0;0;0;2;0;0;0;0;0;4;3;4;3;1;2;4;4;7;5;4;5;6;3;2;3;3;6;0;2;4;4;5;0;3;2;3;3;3;3;3;2;2;3;3;0;2;1;3;5;4;2;0;5;6;5;3;1;2;1;0;2;4;1;0;0;1;0;1;4;1;0;0;3;0;3;0;0;1;1;0;0;2;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270750305000009;8;189;189;48;19;77;32;1;0;3;0;4;0;2;0;3;0;0;0;0;0;0;5;0;2;0;0;1;0;0;1;0;0;1;0;5;5;3;5;5;5;4;8;4;7;2;3;3;12;8;3;3;7;2;1;1;2;3;3;4;6;1;5;2;4;3;7;1;4;5;2;0;1;0;3;1;0;4;0;0;2;1;1;1;1;0;0;1;0;2;1;2;1;0;0;1;1;2;1;2;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270750305000010;5;86;86;32;4;28;13;0;2;0;0;3;0;1;1;2;0;0;0;0;0;0;4;0;0;2;0;0;0;1;0;0;1;0;0;1;0;1;0;1;4;0;0;0;3;1;2;1;0;1;4;1;1;2;0;2;2;3;0;2;1;2;0;3;4;1;0;1;3;1;0;1;0;2;1;1;2;1;0;2;1;4;1;0;0;0;1;0;2;1;0;1;0;1;2;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
270750305000011;7;111;111;42;7;45;3;3;0;1;0;5;0;3;0;1;0;1;0;0;0;0;3;0;0;0;0;1;0;0;1;0;1;0;0;2;3;0;3;0;3;3;2;2;0;0;2;5;5;4;3;1;3;2;3;2;6;3;3;1;2;1;1;0;3;1;2;1;1;2;2;1;2;2;2;2;1;0;0;0;1;1;0;0;5;0;0;0;2;1;0;1;0;1;0;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270750305000012;5;306;306;93;43;95;38;4;3;4;0;21;0;2;0;3;0;0;0;0;0;0;7;0;1;1;0;0;0;0;2;2;1;0;0;4;3;3;4;5;3;6;6;11;4;7;8;4;10;10;11;1;8;7;3;5;5;3;7;3;9;5;9;4;1;3;1;7;4;1;3;6;5;3;4;5;2;5;1;0;8;4;0;5;5;5;3;3;2;3;2;3;1;2;1;1;4;0;1;3;2;1;1;1;3;0;2;0;1;1;2;2;0;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
270750305000013;8;239;239;41;72;77;20;2;1;5;0;13;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;8;4;0;5;1;5;10;3;6;5;4;7;3;5;4;6;6;4;3;5;2;7;9;3;1;4;2;4;2;6;2;4;2;4;8;2;5;2;4;2;0;3;3;1;3;2;6;3;2;1;2;1;1;2;1;3;3;1;1;2;2;1;0;0;2;1;3;1;1;2;0;2;0;0;1;0;0;2;0;0;0;1;0;0;0;3;0;0;0;0;1;0;0;0;0;0;1;0;1
270750305000014;5;466;466;180;17;182;47;3;1;1;0;28;0;0;0;7;0;0;0;0;0;0;6;0;0;0;0;2;3;1;0;0;0;0;0;10;5;5;15;9;4;4;5;11;6;5;9;10;7;8;7;4;16;12;19;14;15;8;11;13;8;10;11;7;6;4;4;10;2;11;9;8;7;7;5;4;9;6;8;9;6;4;5;4;6;1;1;0;3;4;2;1;4;4;3;4;1;2;2;0;1;1;5;4;4;2;2;0;0;0;0;2;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
