Cod_setor;Cod_Grandes Regi‰es;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012
170110105000003;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1701101;APARECIDA DO RIO NEGRO;170110105;APARECIDA DO RIO NEGRO;17011010500;APARECIDA DO RIO NEGRO;1701101000;APARECIDA DO RIO NEGRO (todos os setores);1;0;340;1206;3,55;3,27;438,24;195558,1;528,37;188128,55;285,83;165563,52;451,02;186781,48
170110105000004;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1701101;APARECIDA DO RIO NEGRO;170110105;APARECIDA DO RIO NEGRO;17011010500;APARECIDA DO RIO NEGRO;1701101000;APARECIDA DO RIO NEGRO (todos os setores);8;0;100;339;3,39;3,01;452,42;266219,36;587,56;266339,25;329,39;304106,84;600,91;392223,25
170110105000005;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1701101;APARECIDA DO RIO NEGRO;170110105;APARECIDA DO RIO NEGRO;17011010500;APARECIDA DO RIO NEGRO;1701101000;APARECIDA DO RIO NEGRO (todos os setores);8;0;176;558;3,17;2,85;499,2;754172,11;646,02;882076,9;382,83;548940,58;609,4;736389,44
170110105000006;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1701101;APARECIDA DO RIO NEGRO;170110105;APARECIDA DO RIO NEGRO;17011010500;APARECIDA DO RIO NEGRO;1701101000;APARECIDA DO RIO NEGRO (todos os setores);1;0;196;678;3,46;3,4;574,03;410656,94;716,62;410481,94;438,12;349844,7;692,66;376865,32
170130905000001;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1701309;ARAGOMINAS;170130905;ARAGOMINAS;17013090500;ARAGOMINAS;1701309000;ARAGOMINAS (todos os setores);1;0;215;714;3,32;2,66;768,8;688368,42;802,38;691507,43;430,95;398983,98;608,17;455408,54
170130905000002;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1701309;ARAGOMINAS;170130905;ARAGOMINAS;17013090500;ARAGOMINAS;1701309000;ARAGOMINAS (todos os setores);1;0;136;436;3,21;1,85;944,1;802200,12;1035,46;785090,58;600,38;697007,64;938,55;772524,01
170130905000003;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1701309;ARAGOMINAS;170130905;ARAGOMINAS;17013090500;ARAGOMINAS;1701309000;ARAGOMINAS (todos os setores);1;0;294;1072;3,65;3,34;653,12;368006,6;719,16;357684,81;370,79;366746,3;588,5;454119,79
170130905000004;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1701309;ARAGOMINAS;170130905;ARAGOMINAS;17013090500;ARAGOMINAS;1701309000;ARAGOMINAS (todos os setores);8;0;86;276;3,21;2,12;1280,92;5049055,06;1311,42;5130241,5;603,12;2367431,81;937,69;3374371,8
170130905000005;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1701309;ARAGOMINAS;170130905;ARAGOMINAS;17013090500;ARAGOMINAS;1701309000;ARAGOMINAS (todos os setores);8;0;52;164;3,15;2,76;2294,35;92194452,82;2294,35;92194452,82;1072,15;38104919,7;1750,72;61327925,08
170130905000006;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1701309;ARAGOMINAS;170130905;ARAGOMINAS;17013090500;ARAGOMINAS;1701309000;ARAGOMINAS (todos os setores);8;0;88;331;3,76;3,08;520,39;464433,92;579,67;483216,35;263,04;225549,02;445,27;301160,94
170130905000007;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1701309;ARAGOMINAS;170130905;ARAGOMINAS;17013090500;ARAGOMINAS;1701309000;ARAGOMINAS (todos os setores);5;8;132;441;3,34;3,8;588,62;802004,95;681,56;865852,94;319,72;383537,95;544,88;531647,82
170130905000008;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1701309;ARAGOMINAS;170130905;ARAGOMINAS;17013090500;ARAGOMINAS;1701309000;ARAGOMINAS (todos os setores);5;8;60;182;3,03;2,71;396,33;50374,46;417,19;44215,19;243,29;153230,61;396,95;189394,75
170130905000009;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1701309;ARAGOMINAS;170130905;ARAGOMINAS;17013090500;ARAGOMINAS;1701309000;ARAGOMINAS (todos os setores);5;8;101;355;3,51;3,99;795,24;3712590,02;863,65;3975701,93;435,96;1707993,43;705,61;2579156,33
170130905000010;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1701309;ARAGOMINAS;170130905;ARAGOMINAS;17013090500;ARAGOMINAS;1701309000;ARAGOMINAS (todos os setores);5;8;189;681;3,6;3,78;570,2;595063,48;595,4;606422,15;288,64;281756,29;483,09;377929,01
170130905000011;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1701309;ARAGOMINAS;170130905;ARAGOMINAS;17013090500;ARAGOMINAS;1701309000;ARAGOMINAS (todos os setores);5;8;110;372;3,38;2,99;254,99;93542,87;431,52;81947,22;180,11;70686,35;423,47;63079,48
170130905000012;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1701309;ARAGOMINAS;170130905;ARAGOMINAS;17013090500;ARAGOMINAS;1701309000;ARAGOMINAS (todos os setores);5;8;88;333;3,78;5,71;228,75;454704,21;718,93;1099702,66;149,87;213547,75;524,56;555626,42
170130905000013;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1701309;ARAGOMINAS;170130905;ARAGOMINAS;17013090500;ARAGOMINAS;1701309000;ARAGOMINAS (todos os setores);5;8;140;509;3,64;3,01;437,39;135992,25;497,84;124600,2;230,27;122791,43;409,82;145049,86
170190305000001;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1701903;ARAGUACEMA;170190305;ARAGUACEMA;17019030500;ARAGUACEMA;1701903000;ARAGUACEMA (todos os setores);1;0;222;686;3,09;3,31;1003,86;3319161,09;1081,83;3493456,09;615,22;1681062,1;930,83;2251178,73
170190305000002;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1701903;ARAGUACEMA;170190305;ARAGUACEMA;17019030500;ARAGUACEMA;1701903000;ARAGUACEMA (todos os setores);1;0;230;708;3,08;2,46;1339,36;5625525,15;1459,96;5957583,21;785,34;2930731,66;1121,13;3809413,13
170190305000003;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1701903;ARAGUACEMA;170190305;ARAGUACEMA;17019030500;ARAGUACEMA;1701903000;ARAGUACEMA (todos os setores);1;0;421;1474;3,5;3,61;585,11;273366,58;641,48;263515,66;346,68;255961,26;534,07;294287,24
170190305000004;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1701903;ARAGUACEMA;170190305;ARAGUACEMA;17019030500;ARAGUACEMA;1701903000;ARAGUACEMA (todos os setores);8;0;238;854;3,59;3,36;361,36;171164,81;530,89;161403,81;228,11;124365,83;452,87;145180,45
170190305000005;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1701903;ARAGUACEMA;170190305;ARAGUACEMA;17019030500;ARAGUACEMA;1701903000;ARAGUACEMA (todos os setores);8;0;211;650;3,08;3,29;586,87;2208482,79;724,15;2628129,42;327,46;996839,96;551,45;1557021,31
170190305000006;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1701903;ARAGUACEMA;170190305;ARAGUACEMA;17019030500;ARAGUACEMA;1701903000;ARAGUACEMA (todos os setores);8;0;174;693;3,98;4,93;209,36;194064,74;485,72;317645,37;135,23;156346,54;516,99;402039,47
170190305000007;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1701903;ARAGUACEMA;170190305;ARAGUACEMA;17019030500;ARAGUACEMA;1701903000;ARAGUACEMA (todos os setores);5;8;129;478;3,71;3,46;493,69;6129198,67;922,99;11135254,57;258,93;2186716,28;604,16;4910574,83
170190305000008;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1701903;ARAGUACEMA;170190305;ARAGUACEMA;17019030500;ARAGUACEMA;1701903000;ARAGUACEMA (todos os setores);8;0;54;173;3,2;3,64;134,93;51527,65;428,59;36958,88;96,01;38138,44;398,15;37857,95
170190305000009;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1701903;ARAGUACEMA;170190305;ARAGUACEMA;17019030500;ARAGUACEMA;1701903000;ARAGUACEMA (todos os setores);5;8;149;516;3,46;2,97;429,08;210847,97;524,04;207722,25;264,68;146057,88;429,19;166312,48
170200005000001;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);1;0;133;433;3,26;2,12;1130,68;2060215,96;1307,66;2152057,72;620,49;1056565,21;1044,04;1336800,66
170200005000002;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);1;0;149;458;3,07;2,23;488,04;214546;667,14;173418,58;363,27;218432,88;651,61;203861,64
170200005000003;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);1;0;244;670;2,75;1,77;1557,07;7055887,84;1666,34;7370339,57;941,59;3703315,85;1310,42;4672839,81
170200005000004;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);1;0;281;813;2,89;1,84;751,22;1385233,07;909,88;1534080,59;494,14;714725,85;733,51;885724,33
170200005000005;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);1;0;322;922;2,86;1,87;561,47;359315,88;652,68;358150,94;355,18;225886,84;548,15;242869,19
170200005000006;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);1;0;279;877;3,14;1,86;1013,42;2378853,2;1144,71;2537394,67;589,71;1258329,12;961,9;1695427,93
170200005000007;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);1;0;160;494;3,09;1,9;819,99;784307,04;904,81;788720,69;485,08;498381,52;743,55;572021,82
170200005000008;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);8;0;65;208;3,2;2,63;777,62;504525,87;815,24;498161,01;378,24;323850,75;730,27;368626,42
170200005000009;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);8;0;50;158;3,16;2,46;583,48;95726,54;620,72;78349,16;351,73;142745,17;652,55;67538,01
170200005000010;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);8;0;104;318;3,06;2,85;462,84;95119,3;486,21;88490,86;257,18;95245,45;456,07;78082,13
170200005000011;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);8;0;130;366;2,82;2,2;208,08;77780,59;314,55;84162,3;133,19;51839,89;285,13;67768,32
170200005000012;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);8;0;43;97;2,26;0,81;601,16;60428,38;630,49;44498,51;379,38;109680,01;602,95;38239,8
170200005000013;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);8;0;72;179;2,49;1,83;636,04;237026,72;704,54;213938,85;400,85;211966,59;613,54;193756,29
170200005000014;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);8;0;85;265;3,12;2,08;653,22;83653,72;668,96;75035,94;359,18;129074,92;586,32;77143,11
170200005000015;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);8;0;51;150;2,94;2,02;794,18;180798,39;843,81;149564,07;439,28;543578,54;908,84;700586,17
170200005000016;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);8;0;89;264;2,97;1,65;836,74;679160,28;897,23;673922,11;441,34;439832,17;727,71;517419,38
170200005000017;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);8;0;31;88;2,84;1,27;665,32;60073,23;687,5;46371,98;355,74;129214,69;603,22;68502,84
170200005000018;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);8;0;107;355;3,32;3,84;1041,81;7356490,98;1198,65;8285927,67;478,92;2837042,76;932,97;5117909
170200005000019;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);1;0;191;535;2,8;1,98;1143,1;8189414,2;1226,59;8687915,98;683,31;3610780,04;945,04;4749837,48
170200005000020;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);1;0;208;630;3,03;1,86;678,23;854585,53;734,74;884429,51;396,49;487078,65;608,67;618998,79
170200005000021;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);5;0;57;176;3,09;2,3;432,09;75989,15;492,58;56439,35;282,52;94670,33;477,14;66712,93
170200005000022;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1702000;ARAGUAÄU;170200005;ARAGUAÄU;17020000500;ARAGUAÄU;1702000000;ARAGUAÄU (todos os setores);5;0;77;252;3,27;2,46;388,34;134544,36;482,29;121573,75;224,15;102307,45;428,1;108138,51
170210905000001;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1702109;ARAGUA÷NA;170210905;ARAGUA÷NA;17021090500;ARAGUA÷NA;1702109000;ARAGUA÷NA (todos os setores);1;0;166;416;2,51;2,46;2196,9;8319937,86;2532,53;8743971,47;1440,04;5503214,07;2047,47;6584797,56
170210905000002;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1702109;ARAGUA÷NA;170210905;ARAGUA÷NA;17021090500;ARAGUA÷NA;1702109000;ARAGUA÷NA (todos os setores);1;0;165;501;3,04;2,68;1596,65;5729165,22;1780,05;6063042,37;965,14;3730522,45;1457,18;4919262,39
170210905000003;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1702109;ARAGUA÷NA;170210905;ARAGUA÷NA;17021090500;ARAGUA÷NA;1702109000;ARAGUA÷NA (todos os setores);1;0;280;837;2,99;2,25;1192,15;1281317,38;1298,84;1257320,54;776,5;965729,5;1111,6;1010078,5
170210905000004;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1702109;ARAGUA÷NA;170210905;ARAGUA÷NA;17021090500;ARAGUA÷NA;1702109000;ARAGUA÷NA (todos os setores);1;0;343;1069;3,12;3,44;963,54;1398921,45;1176,14;1457748,12;699,37;911950,68;1046,87;1001425,39
170210905000005;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1702109;ARAGUA÷NA;170210905;ARAGUA÷NA;17021090500;ARAGUA÷NA;1702109000;ARAGUA÷NA (todos os setores);1;0;335;1062;3,17;3,03;1395,8;2353035,19;1452,15;2366242,59;824,22;1366433,75;1133;1528737,97
170210905000006;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1702109;ARAGUA÷NA;170210905;ARAGUA÷NA;17021090500;ARAGUA÷NA;1702109000;ARAGUA÷NA (todos os setores);1;0;247;771;3,12;2,55;1183,23;2175255,84;1217,74;2196765,36;692,93;1157070,65;1027,92;1372578,32
170210905000007;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1702109;ARAGUA÷NA;170210905;ARAGUA÷NA;17021090500;ARAGUA÷NA;1702109000;ARAGUA÷NA (todos os setores);1;0;179;581;3,25;2,51;930,07;893133,98;1021,36;887524;619,29;2546294,46;964,4;3635828,39
170210905000008;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1702109;ARAGUA÷NA;170210905;ARAGUA÷NA;17021090500;ARAGUA÷NA;1702109000;ARAGUA÷NA (todos os setores);1;0;398;1342;3,37;3,22;948,6;932786,64;1078,7;920343,95;616,67;810708,04;923;930842,36
170210905000009;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1702109;ARAGUA÷NA;170210905;ARAGUA÷NA;17021090500;ARAGUA÷NA;1702109000;ARAGUA÷NA (todos os setores);1;0;169;557;3,3;2,58;1273,64;1685170,85;1362,32;1681672,1;737,42;1083280,06;1040,1;1213466,64
170210905000010;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1702109;ARAGUA÷NA;170210905;ARAGUA÷NA;17021090500;ARAGUA÷NA;1702109000;ARAGUA÷NA (todos os setores);1;0;243;828;3,41;2,97;1295,49;1713279,66;1392,94;1706383,81;742,13;1052823,77;1121,12;1165826,21
170210905000011;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1702109;ARAGUA÷NA;170210905;ARAGUA÷NA;17021090500;ARAGUA÷NA;1702109000;ARAGUA÷NA (todos os setores);1;0;308;995;3,23;2,02;2128,21;3702977,22;2244,83;3643898,22;1308,29;5267786,6;1916,04;6552680,6
170210905000012;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1702109;ARAGUA÷NA;170210905;ARAGUA÷NA;17021090500;ARAGUA÷NA;1702109000;ARAGUA÷NA (todos os setores);1;0;427;1440;3,37;2,21;1184,42;3757741,49;1615,81;4431487,25;918,41;2692909,69;1421,98;3454367,26
170210905000013;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17002;Aragua°na;0;Munic°pios n„o pertencentes a estrutura de RM;1702109;ARAGUA÷NA;170210905;ARAGUA÷NA;17021090500;ARAGUA÷NA;1702109000;ARAGUA÷NA (todos os setores);1;0;608;2292;3,77;2,84;592,68;226891,2;694,32;195171,35;337,84;176008,34;624,64;146249,96
